time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-1.067470423957623,-0.014301868367752737,13.286617939902596,6.219378023871318,0.20472722225044038,0.0,-1.9442893716124807,-0.20850937360769464,3.5105179459870013,-0.11863314269152767,0.11659197084944067,0.0,479.3481038052538,479.0307976675778,478.7558422874486,478.0289641884417
1.8600000000000012,-1.1893032373816683,-0.02840456502184161,13.504014428425041,6.212707360452637,0.21190839197193512,0.0,-2.1175168571480794,-0.2623350771480203,3.734889405679566,-0.09937052181226434,0.1252450153435616,0.0,492.6710386413827,493.3217451062089,493.3216830719961,494.73224364946896
1.9200000000000013,-1.3210480745355277,-0.04566994231568845,13.731741561504643,6.2076677587747024,0.21893446105391323,0.0,-2.2746755297368635,-0.3136888543284411,3.855209698597329,-0.06379944864115764,0.09114323080534913,0.0,465.59478584919265,462.9299424706929,463.7966869411905,466.57623796173937
1.9800000000000013,-1.463366830105588,-0.06645169638509973,13.971072129618056,6.2042225711062855,0.22431966284975502,0.0,-2.4697675139829345,-0.37939096031340186,4.121099718229743,-0.047013274822000684,0.08681987580055618,0.0,510.1505477261655,509.8473213979028,507.89396547735606,509.0946403696015
2.0400000000000014,-1.6154699970696738,-0.09053948225958384,14.217307391661194,6.201668861263062,0.22941357570725174,0.0,-2.6008215905494354,-0.42374426914455,4.086581355538777,-0.03488675452816025,0.08075173494144293,0.0,419.78800776790047,419.26742270691904,417.8313851368086,418.8862310034021
2.1000000000000014,-1.7760175483323797,-0.11749594701392646,14.463500019031422,6.1995358237493505,0.2343199093817825,0.0,-2.7512143662712782,-0.47496493922979727,4.119389737292659,-0.036912252593854965,0.08373765040927701,0.0,442.09109580037114,442.3425333828551,441.59288223093046,441.42518523398246
2.1600000000000015,-1.9465447181779811,-0.14786120858563212,14.715159431777977,6.197357497664754,0.23905135044737147,0.0,-2.9334472645414826,-0.5373716000182005,4.2682781771872875,-0.03511887047704534,0.06667839676166727,0.0,479.88559656259594,478.59318865074664,479.1587688840228,479.2946093287604
2.2200000000000015,-2.1277428548437336,-0.1818826233679679,14.97416662177805,6.195128110058143,0.24303475306827238,0.0,-3.106836416841651,-0.5968341425865534,4.3645370149840765,-0.04157832886767162,0.06580730217158048,0.0,465.44392480273183,465.3787976689117,465.07493568430175,464.5680779711453
2.2800000000000016,-2.3187225911453564,-0.2192593913788928,15.236025705897111,6.193591806891572,0.24700046955580923,0.0,-3.259546834798351,-0.6491991077794288,4.363761465885631,-0.004883542075683976,0.06666480830318695,0.0,435.7828422762823,435.85786108633465,433.7431302343655,436.81404400734885
2.3400000000000016,-2.5200782589508526,-0.2601941552824879,15.502232851307982,6.194076946824181,0.2506025186095595,0.0,-3.452613842336911,-0.7151889678979456,4.508799819994276,0.026050581056878033,0.04150457445574658,0.0,483.866309596893,481.9703384092426,480.5998169594782,482.93900334834296
